2023-06-26 02:44:30 INFO  - Send GET request to get all posts.
2023-06-26 17:15:19 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 17:15:20 INFO  - Assessing status code is 201.
2023-06-26 17:15:20 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 17:15:20 INFO  - Sending GET request to get users (/users).
2023-06-26 17:15:20 INFO  - Assessing status code is 200.
2023-06-26 17:15:20 INFO  - Assessing list in response body is json.
2023-06-26 17:15:20 INFO  - Getting users id=5 list.
2023-06-26 17:15:20 INFO  - Assessing User (id=5) data matches.
2023-06-26 17:15:20 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 17:15:20 INFO  - Assessing Status code is 200.
2023-06-26 17:15:20 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 17:44:24 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 17:44:24 INFO  - Assessing Status code is 200..
2023-06-26 17:44:24 INFO  - Assessing the list in response body is json..
2023-06-26 17:44:24 INFO  - Getting the posts id's list.
2023-06-26 17:44:24 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 17:44:24 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 17:44:24 INFO  - Assessing Status code is 200..
2023-06-26 17:44:24 INFO  - Getting post object of id=99.
2023-06-26 17:44:24 INFO  - Assessing userId is 10.
2023-06-26 17:44:24 INFO  - Assessing id is 99.
2023-06-26 17:44:24 INFO  - Assessing title and body aren't empty..
2023-06-26 17:44:24 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 17:44:24 INFO  - Assessing Status code is 404..
2023-06-26 17:44:24 INFO  - Assessing response body is empty.
2023-06-26 17:44:24 INFO  - Getting post model.
2023-06-26 17:44:24 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 17:44:25 INFO  - Assessing status code is 201.
2023-06-26 17:44:25 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 17:44:25 INFO  - Sending GET request to get users (/users).
2023-06-26 17:44:25 INFO  - Assessing status code is 200.
2023-06-26 17:44:25 INFO  - Assessing list in response body is json.
2023-06-26 17:44:25 INFO  - Getting users id=5 list.
2023-06-26 17:44:25 INFO  - Assessing User (id=5) data matches.
2023-06-26 17:44:25 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 17:44:25 INFO  - Assessing Status code is 200.
2023-06-26 17:44:25 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 17:45:09 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 17:45:09 INFO  - Assessing Status code is 200..
2023-06-26 17:45:09 INFO  - Assessing the list in response body is json..
2023-06-26 17:45:09 INFO  - Getting the posts id's list.
2023-06-26 17:45:09 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 17:45:09 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 17:45:09 INFO  - Assessing Status code is 200..
2023-06-26 17:45:09 INFO  - Getting post object of id=99.
2023-06-26 17:45:09 INFO  - Assessing userId is 10.
2023-06-26 17:45:09 INFO  - Assessing id is 99.
2023-06-26 17:45:09 INFO  - Assessing title and body aren't empty..
2023-06-26 17:45:09 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 17:45:09 INFO  - Assessing Status code is 404..
2023-06-26 17:45:09 INFO  - Assessing response body is empty.
2023-06-26 17:45:09 INFO  - Getting post model.
2023-06-26 17:45:09 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 17:45:10 INFO  - Assessing status code is 201.
2023-06-26 17:45:10 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 17:45:10 INFO  - Sending GET request to get users (/users).
2023-06-26 17:45:10 INFO  - Assessing status code is 200.
2023-06-26 17:45:10 INFO  - Assessing list in response body is json.
2023-06-26 17:45:10 INFO  - Getting users id=5 list.
2023-06-26 17:45:10 INFO  - Assessing User (id=5) data matches.
2023-06-26 17:45:10 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 17:45:10 INFO  - Assessing Status code is 200.
2023-06-26 17:45:10 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 17:51:06 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 17:51:07 INFO  - Assessing Status code is 200..
2023-06-26 17:51:07 INFO  - Assessing the list in response body is json..
2023-06-26 17:51:07 INFO  - Getting the posts id's list.
2023-06-26 17:51:07 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 17:51:07 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 17:51:07 INFO  - Assessing Status code is 200..
2023-06-26 17:51:07 INFO  - Getting post object of id=99.
2023-06-26 17:51:07 INFO  - Assessing userId is 10.
2023-06-26 17:51:07 INFO  - Assessing id is 99.
2023-06-26 17:51:07 INFO  - Assessing title and body aren't empty..
2023-06-26 17:51:07 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 17:51:07 INFO  - Assessing Status code is 404..
2023-06-26 17:51:07 INFO  - Assessing response body is empty.
2023-06-26 17:51:07 INFO  - Getting post model.
2023-06-26 17:51:07 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 17:51:07 INFO  - Assessing status code is 201.
2023-06-26 17:51:07 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 17:51:07 INFO  - Sending GET request to get users (/users).
2023-06-26 17:51:07 INFO  - Assessing status code is 200.
2023-06-26 17:51:07 INFO  - Assessing list in response body is json.
2023-06-26 17:51:07 INFO  - Getting users id=5 list.
2023-06-26 17:51:07 INFO  - Assessing User (id=5) data matches.
2023-06-26 17:51:45 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 17:51:45 INFO  - Assessing Status code is 200..
2023-06-26 17:51:45 INFO  - Assessing the list in response body is json..
2023-06-26 17:51:45 INFO  - Getting the posts id's list.
2023-06-26 17:51:45 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 17:51:45 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 17:51:45 INFO  - Assessing Status code is 200..
2023-06-26 17:51:45 INFO  - Getting post object of id=99.
2023-06-26 17:51:45 INFO  - Assessing userId is 10.
2023-06-26 17:51:45 INFO  - Assessing id is 99.
2023-06-26 17:51:45 INFO  - Assessing title and body aren't empty..
2023-06-26 17:51:45 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 17:51:45 INFO  - Assessing Status code is 404..
2023-06-26 17:51:45 INFO  - Assessing response body is empty.
2023-06-26 17:51:45 INFO  - Getting post model.
2023-06-26 17:51:45 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 17:51:46 INFO  - Assessing status code is 201.
2023-06-26 17:51:46 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 17:51:46 INFO  - Sending GET request to get users (/users).
2023-06-26 17:51:46 INFO  - Assessing status code is 200.
2023-06-26 17:51:46 INFO  - Assessing list in response body is json.
2023-06-26 17:51:46 INFO  - Getting users id=5 list.
2023-06-26 17:51:46 INFO  - Assessing User (id=5) data matches.
2023-06-26 17:51:46 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 17:51:46 INFO  - Assessing Status code is 200.
2023-06-26 17:51:46 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 17:52:27 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 17:52:28 INFO  - Assessing Status code is 200..
2023-06-26 17:52:28 INFO  - Assessing the list in response body is json..
2023-06-26 17:52:28 INFO  - Getting the posts id's list.
2023-06-26 17:52:28 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 17:52:28 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 17:52:28 INFO  - Assessing Status code is 200..
2023-06-26 17:52:28 INFO  - Getting post object of id=99.
2023-06-26 17:52:28 INFO  - Assessing userId is 10.
2023-06-26 17:52:28 INFO  - Assessing id is 99.
2023-06-26 17:52:28 INFO  - Assessing title and body aren't empty..
2023-06-26 17:52:28 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 17:52:28 INFO  - Assessing Status code is 404..
2023-06-26 17:52:28 INFO  - Assessing response body is empty.
2023-06-26 17:52:28 INFO  - Getting post model.
2023-06-26 17:52:28 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 17:52:28 INFO  - Assessing status code is 201.
2023-06-26 17:52:28 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 17:52:28 INFO  - Sending GET request to get users (/users).
2023-06-26 17:52:28 INFO  - Assessing status code is 200.
2023-06-26 17:52:28 INFO  - Assessing list in response body is json.
2023-06-26 17:52:28 INFO  - Getting users id=5 list.
2023-06-26 17:52:28 INFO  - Assessing User (id=5) data matches.
2023-06-26 17:52:28 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 17:52:28 INFO  - Assessing Status code is 200.
2023-06-26 17:52:28 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:04:23 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:04:24 INFO  - Assessing Status code is 200..
2023-06-26 18:04:24 INFO  - Assessing the list in response body is json..
2023-06-26 18:04:24 INFO  - Getting the posts id's list.
2023-06-26 18:04:24 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:04:24 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:04:24 INFO  - Assessing Status code is 200..
2023-06-26 18:04:24 INFO  - Getting post object of id=99.
2023-06-26 18:04:24 INFO  - Assessing userId is 10.
2023-06-26 18:04:24 INFO  - Assessing id is 99.
2023-06-26 18:04:24 INFO  - Assessing title and body aren't empty..
2023-06-26 18:04:24 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:04:24 INFO  - Assessing Status code is 404..
2023-06-26 18:04:24 INFO  - Assessing response body is empty.
2023-06-26 18:04:24 INFO  - Getting post model.
2023-06-26 18:04:24 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:04:24 INFO  - Assessing status code is 201.
2023-06-26 18:04:24 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:04:24 INFO  - Sending GET request to get users (/users).
2023-06-26 18:04:24 INFO  - Assessing status code is 200.
2023-06-26 18:04:24 INFO  - Assessing list in response body is json.
2023-06-26 18:04:24 INFO  - Getting users id=5 list.
2023-06-26 18:04:24 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:04:24 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:04:24 INFO  - Assessing Status code is 200.
2023-06-26 18:04:24 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:37:07 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:37:07 INFO  - Assessing Status code is 200..
2023-06-26 18:37:07 INFO  - Assessing the list in response body is json..
2023-06-26 18:37:07 INFO  - Getting the posts id's list.
2023-06-26 18:37:07 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:37:07 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:37:07 INFO  - Assessing Status code is 200..
2023-06-26 18:37:07 INFO  - Getting post object of id=99.
2023-06-26 18:37:07 INFO  - Assessing userId is 10.
2023-06-26 18:37:07 INFO  - Assessing id is 99.
2023-06-26 18:37:07 INFO  - Assessing title and body aren't empty..
2023-06-26 18:37:07 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:37:07 INFO  - Assessing Status code is 404..
2023-06-26 18:37:07 INFO  - Assessing response body is empty.
2023-06-26 18:37:07 INFO  - Getting post model.
2023-06-26 18:37:07 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:37:07 INFO  - Assessing status code is 201.
2023-06-26 18:37:07 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:37:07 INFO  - Sending GET request to get users (/users).
2023-06-26 18:37:08 INFO  - Assessing status code is 200.
2023-06-26 18:37:08 INFO  - Assessing list in response body is json.
2023-06-26 18:37:08 INFO  - Getting users id=5 list.
2023-06-26 18:37:08 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:37:08 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:37:08 INFO  - Assessing Status code is 200.
2023-06-26 18:37:08 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:37:29 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:37:29 INFO  - Assessing Status code is 200..
2023-06-26 18:37:29 INFO  - Assessing the list in response body is json..
2023-06-26 18:37:29 INFO  - Getting the posts id's list.
2023-06-26 18:37:29 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:37:29 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:37:29 INFO  - Assessing Status code is 200..
2023-06-26 18:37:29 INFO  - Getting post object of id=99.
2023-06-26 18:37:29 INFO  - Assessing userId is 10.
2023-06-26 18:37:29 INFO  - Assessing id is 99.
2023-06-26 18:37:29 INFO  - Assessing title and body aren't empty..
2023-06-26 18:37:29 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:37:29 INFO  - Assessing Status code is 404..
2023-06-26 18:37:29 INFO  - Assessing response body is empty.
2023-06-26 18:37:29 INFO  - Getting post model.
2023-06-26 18:37:29 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:37:29 INFO  - Assessing status code is 201.
2023-06-26 18:37:29 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:37:29 INFO  - Sending GET request to get users (/users).
2023-06-26 18:37:29 INFO  - Assessing status code is 200.
2023-06-26 18:37:29 INFO  - Assessing list in response body is json.
2023-06-26 18:37:29 INFO  - Getting users id=5 list.
2023-06-26 18:37:29 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:37:29 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:37:29 INFO  - Assessing Status code is 200.
2023-06-26 18:37:29 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:38:27 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:38:28 INFO  - Assessing Status code is 200..
2023-06-26 18:38:28 INFO  - Assessing the list in response body is json..
2023-06-26 18:38:28 INFO  - Getting the posts id's list.
2023-06-26 18:38:28 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:38:28 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:38:28 INFO  - Assessing Status code is 200..
2023-06-26 18:38:28 INFO  - Getting post object of id=99.
2023-06-26 18:38:28 INFO  - Assessing userId is 10.
2023-06-26 18:38:28 INFO  - Assessing id is 99.
2023-06-26 18:38:28 INFO  - Assessing title and body aren't empty..
2023-06-26 18:38:28 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:38:28 INFO  - Assessing Status code is 404..
2023-06-26 18:38:28 INFO  - Assessing response body is empty.
2023-06-26 18:38:28 INFO  - Getting post model.
2023-06-26 18:38:28 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:38:28 INFO  - Assessing status code is 201.
2023-06-26 18:38:28 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:38:28 INFO  - Sending GET request to get users (/users).
2023-06-26 18:38:28 INFO  - Assessing status code is 200.
2023-06-26 18:38:28 INFO  - Assessing list in response body is json.
2023-06-26 18:38:28 INFO  - Getting users id=5 list.
2023-06-26 18:38:28 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:38:28 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:38:28 INFO  - Assessing Status code is 200.
2023-06-26 18:38:28 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:41:11 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:41:36 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:42:40 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:46:13 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:46:13 INFO  - Assessing Status code is 200..
2023-06-26 18:46:13 INFO  - Assessing the list in response body is json..
2023-06-26 18:46:13 INFO  - Getting the posts id's list.
2023-06-26 18:46:13 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:46:13 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:46:13 INFO  - Assessing Status code is 200..
2023-06-26 18:46:14 INFO  - Getting post object of id=99.
2023-06-26 18:46:14 INFO  - Assessing userId is 10.
2023-06-26 18:46:14 INFO  - Assessing id is 99.
2023-06-26 18:46:14 INFO  - Assessing title and body aren't empty..
2023-06-26 18:46:14 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:46:14 INFO  - Assessing Status code is 404..
2023-06-26 18:46:14 INFO  - Assessing response body is empty.
2023-06-26 18:46:14 INFO  - Getting post model.
2023-06-26 18:46:14 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:46:14 INFO  - Assessing status code is 201.
2023-06-26 18:46:14 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:46:14 INFO  - Sending GET request to get users (/users).
2023-06-26 18:46:14 INFO  - Assessing status code is 200.
2023-06-26 18:46:14 INFO  - Assessing list in response body is json.
2023-06-26 18:46:14 INFO  - Getting users id=5 list.
2023-06-26 18:46:14 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:46:14 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:46:14 INFO  - Assessing Status code is 200.
2023-06-26 18:46:14 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:47:31 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:47:32 INFO  - Assessing Status code is 200..
2023-06-26 18:47:32 INFO  - Assessing the list in response body is json..
2023-06-26 18:47:32 INFO  - Getting the posts id's list.
2023-06-26 18:47:32 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:47:32 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:47:32 INFO  - Assessing Status code is 200..
2023-06-26 18:47:32 INFO  - Getting post object of id=99.
2023-06-26 18:47:32 INFO  - Assessing userId is 10.
2023-06-26 18:47:32 INFO  - Assessing id is 99.
2023-06-26 18:47:32 INFO  - Assessing title and body aren't empty..
2023-06-26 18:47:32 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:47:32 INFO  - Assessing Status code is 404..
2023-06-26 18:47:32 INFO  - Assessing response body is empty.
2023-06-26 18:47:32 INFO  - Getting post model.
2023-06-26 18:47:32 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:47:32 INFO  - Assessing status code is 201.
2023-06-26 18:47:32 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:47:32 INFO  - Sending GET request to get users (/users).
2023-06-26 18:47:32 INFO  - Assessing status code is 200.
2023-06-26 18:47:32 INFO  - Assessing list in response body is json.
2023-06-26 18:47:32 INFO  - Getting users id=5 list.
2023-06-26 18:47:32 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:47:32 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:47:32 INFO  - Assessing Status code is 200.
2023-06-26 18:47:32 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:53:46 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:53:47 INFO  - Assessing Status code is 200..
2023-06-26 18:53:47 INFO  - Assessing the list in response body is json..
2023-06-26 18:53:47 INFO  - Getting the posts id's list.
2023-06-26 18:53:47 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:53:47 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:53:47 INFO  - Assessing Status code is 200..
2023-06-26 18:53:47 INFO  - Getting post object of id=99.
2023-06-26 18:53:47 INFO  - Assessing userId is 10.
2023-06-26 18:53:47 INFO  - Assessing id is 99.
2023-06-26 18:53:47 INFO  - Assessing title and body aren't empty..
2023-06-26 18:53:47 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:53:47 INFO  - Assessing Status code is 404..
2023-06-26 18:53:47 INFO  - Assessing response body is empty.
2023-06-26 18:53:47 INFO  - Getting post model.
2023-06-26 18:53:47 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:53:47 INFO  - Assessing status code is 201.
2023-06-26 18:53:47 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:53:47 INFO  - Sending GET request to get users (/users).
2023-06-26 18:53:47 INFO  - Assessing status code is 200.
2023-06-26 18:53:47 INFO  - Assessing list in response body is json.
2023-06-26 18:53:47 INFO  - Getting users id=5 list.
2023-06-26 18:53:47 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:53:47 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:53:47 INFO  - Assessing Status code is 200.
2023-06-26 18:53:47 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:54:37 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:54:38 INFO  - Assessing Status code is 200..
2023-06-26 18:54:38 INFO  - Assessing the list in response body is json..
2023-06-26 18:54:38 INFO  - Getting the posts id's list.
2023-06-26 18:54:38 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:54:38 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:54:38 INFO  - Assessing Status code is 200..
2023-06-26 18:54:38 INFO  - Getting post object of id=99.
2023-06-26 18:54:38 INFO  - Assessing userId is 10.
2023-06-26 18:54:38 INFO  - Assessing id is 99.
2023-06-26 18:54:38 INFO  - Assessing title and body aren't empty..
2023-06-26 18:54:38 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:54:38 INFO  - Assessing Status code is 404..
2023-06-26 18:54:38 INFO  - Assessing response body is empty.
2023-06-26 18:54:38 INFO  - Getting post model.
2023-06-26 18:54:38 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:54:38 INFO  - Assessing status code is 201.
2023-06-26 18:54:38 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:54:38 INFO  - Sending GET request to get users (/users).
2023-06-26 18:54:38 INFO  - Assessing status code is 200.
2023-06-26 18:54:38 INFO  - Assessing list in response body is json.
2023-06-26 18:54:38 INFO  - Getting users id=5 list.
2023-06-26 18:54:38 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:54:38 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:54:38 INFO  - Assessing Status code is 200.
2023-06-26 18:54:38 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:54:54 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:54:55 INFO  - Assessing Status code is 200..
2023-06-26 18:54:55 INFO  - Assessing the list in response body is json..
2023-06-26 18:54:55 INFO  - Getting the posts id's list.
2023-06-26 18:54:55 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:54:55 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:54:55 INFO  - Assessing Status code is 200..
2023-06-26 18:54:55 INFO  - Getting post object of id=99.
2023-06-26 18:54:55 INFO  - Assessing userId is 10.
2023-06-26 18:54:55 INFO  - Assessing id is 99.
2023-06-26 18:54:55 INFO  - Assessing title and body aren't empty..
2023-06-26 18:54:55 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:54:55 INFO  - Assessing Status code is 404..
2023-06-26 18:54:55 INFO  - Assessing response body is empty.
2023-06-26 18:54:55 INFO  - Getting post model.
2023-06-26 18:54:55 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:54:55 INFO  - Assessing status code is 201.
2023-06-26 18:54:55 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:54:55 INFO  - Sending GET request to get users (/users).
2023-06-26 18:54:55 INFO  - Assessing status code is 200.
2023-06-26 18:54:55 INFO  - Assessing list in response body is json.
2023-06-26 18:54:55 INFO  - Getting users id=5 list.
2023-06-26 18:54:55 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:54:55 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:54:55 INFO  - Assessing Status code is 200.
2023-06-26 18:54:55 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:56:59 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:57:00 INFO  - Assessing Status code is 200..
2023-06-26 18:57:00 INFO  - Assessing the list in response body is json..
2023-06-26 18:57:00 INFO  - Getting the posts id's list.
2023-06-26 18:57:00 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:57:00 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:57:00 INFO  - Assessing Status code is 200..
2023-06-26 18:57:00 INFO  - Getting post object of id=99.
2023-06-26 18:57:00 INFO  - Assessing userId is 10.
2023-06-26 18:57:00 INFO  - Assessing id is 99.
2023-06-26 18:57:00 INFO  - Assessing title and body aren't empty..
2023-06-26 18:57:00 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:57:00 INFO  - Assessing Status code is 404..
2023-06-26 18:57:00 INFO  - Assessing response body is empty.
2023-06-26 18:57:00 INFO  - Getting post model.
2023-06-26 18:57:00 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:57:00 INFO  - Assessing status code is 201.
2023-06-26 18:57:00 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:57:00 INFO  - Sending GET request to get users (/users).
2023-06-26 18:57:00 INFO  - Assessing status code is 200.
2023-06-26 18:57:00 INFO  - Assessing list in response body is json.
2023-06-26 18:57:00 INFO  - Getting users id=5 list.
2023-06-26 18:57:00 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:57:00 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:57:00 INFO  - Assessing Status code is 200.
2023-06-26 18:57:00 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 18:57:31 INFO  - Sending GET Request to get all posts (/posts)..
2023-06-26 18:57:32 INFO  - Assessing Status code is 200..
2023-06-26 18:57:32 INFO  - Assessing the list in response body is json..
2023-06-26 18:57:32 INFO  - Getting the posts id's list.
2023-06-26 18:57:32 INFO  - Assessing posts are sorted ascending (by id)..
2023-06-26 18:57:32 INFO  - Sending GET request to get post with id=99 (/posts/99)..
2023-06-26 18:57:32 INFO  - Assessing Status code is 200..
2023-06-26 18:57:32 INFO  - Getting post object of id=99.
2023-06-26 18:57:32 INFO  - Assessing userId is 10.
2023-06-26 18:57:32 INFO  - Assessing id is 99.
2023-06-26 18:57:32 INFO  - Assessing title and body aren't empty..
2023-06-26 18:57:32 INFO  - Sending GET request to get post with id=150 (/posts/150).
2023-06-26 18:57:32 INFO  - Assessing Status code is 404..
2023-06-26 18:57:32 INFO  - Assessing response body is empty.
2023-06-26 18:57:32 INFO  - Getting post model.
2023-06-26 18:57:32 INFO  - Sending POST request to create post with userId=1 and random body and random title (/posts).
2023-06-26 18:57:32 INFO  - Assessing status code is 201.
2023-06-26 18:57:32 INFO  - Assessing whether post information is correct: title, body, userId match data from request, id is present in response.
2023-06-26 18:57:32 INFO  - Sending GET request to get users (/users).
2023-06-26 18:57:32 INFO  - Assessing status code is 200.
2023-06-26 18:57:32 INFO  - Assessing list in response body is json.
2023-06-26 18:57:32 INFO  - Getting users id=5 list.
